,id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
350,kanan-sehat-050713aa,Python Programming Language,Machine Learning,Data Analysis,Programming,ObjectOriented Programming OOP,Deep Learning,Natural Language Processing NLP,Data Science,Tableau,Time Series Analysis,Django,Electrical Engineering,PostgreSQL,Object Detection,Optimization,Django REST Framework,Price Forecasting,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
351,prabash-wickramasinghe-270b51177,Java,Python Programming Language,Microsoft Word,Big Data Analytics,Machine Learning,Data Analysis,C Programming Language,Teamwork,Leadership,C,Project Management,Data Science,Matlab,Artificial Intelligence AI,Research,Management,Amazon Web Services AWS,Electrical Engineering,Embedded Systems,Kubernetes,Electronics,Internet of Things IoT,Research and Development RD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
352,ganeshkandepalli,Python Programming Language,Cascading Style Sheets CSS,Linux,HTML,Machine Learning,C Programming Language,C,Deep Learning,Data Structures,Algorithms,ScikitLearn,Adobe Lightroom,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
353,kushagra-babbar,Machine Learning,Adobe Premiere Pro,Deep Learning,Data Structures,Natural Language Processing NLP,Data Science,Time Series Analysis,OpenCV,Artificial Intelligence AI,TensorFlow,Keras,Neural Networks,Convolutional Neural Networks CNN,Deep Neural Networks DNN,Intelligence,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
354,prachi-parmar-a318ba18b,Java,Python Programming Language,AngularJS,SQL,Machine Learning,C Programming Language,Responsive Web Design,C,Programming Languages,Data Science,Artificial Intelligence AI,Amazon Web Services AWS,Information Technology,Spring Framework,Spring Boot,Frontend Development,Microservices,Spring MVC,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
355,carlos-augusto-adames-jimenez-15903b23,Java,JavaScript,Python Programming Language,PHP,MySQL,SQL,Web Development,Laravel,Git,Linux,Machine Learning,Software Development,English,Scrum,Software Project Management,Software Testing,Tableau,Artificial Intelligence AI,Microsoft SQL Server,Business Intelligence BI,Time Management,Big Data,Agile Methodologies,jQuery,Web Services,Software Quality Assurance,Coaching,AJAX,Process Automation,Agile Project Management,PLSQL,JIRA,SOAP,CodeIgniter,Mentoring,Personal Development,Test Planning,jQuery UI,Enterprise Resource Planning ERP,IT Service Management,TSQL,ITIL,Systems Engineering,Customer Relationship Management CRM,Subversion,Agile Leadership,Oracle PLSQL Development,Business Innovation,Open Government,Life Skills,nan,
356,arieleddieguidi,C,SQL,Linux,Microsoft Office,C,Python,MATLAB,Machine learning,Programmation,Optimisation,Computer vision,Statistiques,Simulation numrique,Data processing,Data visualisation,Modlisation mathmatique,Mthode des lments finis,Mathmatique,Travail dquipe,Mathmatiques appliques,Esprit dquipe,Nastran,Autonomie,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
357,fisayoadeyemi,Python Programming Language,Microsoft Word,Problem Solving,English,Photography,Microsoft Office,Teamwork,Leadership,Public Speaking,Microsoft Excel,Microsoft PowerPoint,Team Leadership,Data Analytics,Matlab,Analytical Skills,Research,SolidWorks,Engineering,Project Planning,Renewable Energy,Social Media,AutoCAD,Reservoir Engineering,musical training,Academic Consulting,Petroleum,Oil Gas,Energy,Production Engineering,Aspen HYSYS,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
358,anandcu3,Java,MySQL,SQL,HTML,Machine Learning,Python,ElasticSearch,OpenCV,Computer Vision,Research,Amazon Web Services AWS,Django,Android Development,Eclipse,Web Scraping,User Interface Design,AWS Lambda,CMake,Website Development,Bazel,AWS IoT,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
359,cvalenzu,Linux,Machine Learning,C,Python,Amazon Web Services,Programacin,Estadstica,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
360,keval-bhanushali,Java,C,JavaScript,MySQL,SQL,HTML,Microsoft Word,Machine Learning,Data Analysis,Databases,Microsoft Office,Public Speaking,C,Project Management,Microsoft Excel,Microsoft PowerPoint,Customer Service,Python,PowerPoint,R,Tableau,Research,Management,Microsoft SQL Server,Analytics,Business Analysis,Power BI,Data Warehousing,Business Intelligence,Business Intelligence Tools,SQL Server Reporting Services SSRS,SQL Server Integration Services SSIS,hadoop,SharePoint,Customer Relationship Management CRM,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
361,fahad-a-munir-64a809151,Python Programming Language,Linux,Machine Learning,Data Analysis,Deep Learning,Algorithms,Natural Language Processing NLP,Statistics,Data Science,R,Artificial Neural Networks,Statistical Data Analysis,Statistical Modeling,Matlab,OpenCV,Computer Vision,Research,Mathematical Modeling,Digital Image Processing,TensorFlow,Keras,LaTeX,Pandas Software,Data Scraping,Neural Networks,Digital Signal Processing,Convolutional Neural Networks CNN,Pattern Recognition,Docker,Bash,Regression Models,Jupyter,Elasticsearch,Probabilistic Models,Game Theory,Research and Development RD,Stochastic Processes,Technical Writing,Information Extraction,pgAdmin,Scientific Computing,Digital Communication,Scientific Research,Spatial Data,Speech Signal Processing,Statistical Signal Processing,Chaos Theory,Scrapy Framework,nan,nan,nan,
362,manzoor-cs,Java,Python Programming Language,SQL,Git,Machine Learning,Databases,Problem Solving,English,Data Structures,Data Science,OpenCV,Anaconda,Engineering,GitHub,Turkish,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
363,venkatesu-chowdam,C,JavaScript,Python Programming Language,Cascading Style Sheets CSS,SQL,Linux,HTML,Machine Learning,Microsoft Office,ObjectOriented Programming OOP,Reactjs,Microsoft Excel,Microsoft PowerPoint,Deep Learning,Algorithms,Natural Language Processing NLP,Statistics,Data Visualization,Data Science,Data Analytics,Matlab,Microsoft Power BI,Forecasting,Business Intelligence BI,TensorFlow,SolidWorks,Data Modeling,Windows,MLOps,Neural Networks,Frontend Development,AutoCAD,Long Shortterm Memory LSTM,Internet of Things IoT,ANSYS,Data analysis,Design for Manufacturing,DAX,Finite Element Analysis FEA,Abaqus,LaTEX,AVL concerto,Ansys Fluent,MSC Adams,ComputerAided Engineering CAE,Condition Monitoring,Zoho Analytics BI,nan,nan,nan,nan,
364,mohammedalademi,C,JavaScript,Python Programming Language,SQL,Software Development,C Programming Language,Microsoft Office,C,Python,Arduino,Matlab,Computer Vision,Engineering,Digital Signal Processors,Verilog,Microchip PIC,Electronics,linux,Matrox Imaging Library,PHP,Open CV,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
365,umair-feroze-422703182,Java,JavaScript,Python Programming Language,PHP,Cascading Style Sheets CSS,Nodejs,SQL,HTML,Databases,Problem Solving,C Programming Language,Microsoft Office,Leadership,Public Speaking,C,ObjectOriented Programming OOP,Computer Science,Reactjs,MongoDB,BackEnd Web Development,API Development,Expressjs,Critical Thinking,Team Management,Microsoft SQL Server,Communication,C,Web Applications,FullStack Development,JUnit,NoSQL,NET Framework,ASPNET,Web Application Development,Mobile Applications,Database Design,React Native,Jira,GitHub,Representational State Transfer REST,Tamil,Reduxjs,MERN Stack,ASPNET Core,Personal Finance,Sinhala,Web API Development,FrontEnd Development,nan,nan,nan,
366,rishi-raj-53b55a115,C,JavaScript,Python Programming Language,PHP,MySQL,Bootstrap,SQL,HTML,Machine Learning,Software Development,Microsoft Azure,Problem Solving,CSS,Leadership,Public Speaking,Data Structures,Algorithms,Data Science,Matlab,Research,NetBeans,Google Cloud Platform GCP,PySpark,Android Development,Eclipse,Java Enterprise Edition,Digital Electronics,Core Java,Spring Boot,Hibernate,Microservices,Servlets,VHDL,JavaServer Pages JSP,Spring MVC,Electronics,Proteus,Microprocessors,Keil,Java Database Connectivity JDBC,Apache Beam,JEE Web Services,MuleSoft Products,KPI Implementation,MASM,STS,model sim,nan,nan,nan,nan,
367,kkihara1,Java,C,JavaScript,XML,SQL,HTML,Machine Learning,Data Analysis,Software Development,C,Microsoft Excel,Python,Statistics,Data Science,R,Assembly Language,Google Maps API,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
368,saurabh-chaudhari-974a97129,Leadership,Engineering,Transformer,Training,Electricity,Power Plants,Tool Room,Ordnance,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
369,jayani-edirisinghe-1b313aa8,C,Data Analysis,C Programming Language,Microsoft Office,C,Project Management,Team Leadership,Matlab,Management,Team Management,Strategic Planning,Business Strategy,Microsoft Azure Machine Learning,New Business Development,Business Development,Marketing Strategy,Azure ML,Azure AI,Azure,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
370,davit-karamyan-62790b139,C,Python Programming Language,SQL,Git,Linux,Machine Learning,C,ObjectOriented Programming OOP,MongoDB,Deep Learning,Python,Data Structures,Hadoop,Computer Vision,PySpark,TensorFlow,PyTorch,Keras,MapReduce,NoSQL,Neural Networks,Flask,Natural Language Processing,Bash,Database Management System DBMS,Unix,Airflow,Regular Expressions,Spacy,Multithreading,Differential privacy for deep learning,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
371,vyomaggarwal,JavaScript,Python Programming Language,MySQL,Git,Machine Learning,Microsoft Azure,Databases,Public Speaking,C,Deep Learning,Data Structures,Team Leadership,Product Management,Kubernetes,Product Development,tensorflow,Cassandra,Algorithm Analysis,Entrepreneurship,Go Programming Language,machine vision,Kaffa,Cognitive scale cortex,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
372,feyza-topçu-8588b4133,C,Linux,Machine Learning,Flutter,Deep Learning,Python,Algorithms,Artificial Neural Networks,Image Processing,Keras,OOP,SOAP,Tenserflow,AI,SOA,Convolutional Neural Networks,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
373,manas234das,Java,Python Programming Language,SQL,Web Development,Linux,Machine Learning,Data Analysis,C Programming Language,Leadership,Public Speaking,C,Deep Learning,Data Mining,Natural Language Processing NLP,Data Science,Predictive Modeling,Artificial Neural Networks,Image Processing,Statistical Data Analysis,Computer Vision,TensorFlow,Ubuntu,PyTorch,Keras,DevOps,Amazon Web Services AWS,ScikitLearn,AWS SageMaker,MLOps,Feature Engineering,NLTK,Amazon S,Reinforcement Learning,GitHub,Probabilistic Models,Linux Server,Amazon Athena,Applied Probability,docker,Amazon Relational Database Service RDS,Amazon Dynamodb,Git BASH,Machine Translation,Amazon ECS,nan,nan,nan,nan,nan,nan,nan,
374,lstojkovic,Java,Python Programming Language,SQL,Git,Linux,Machine Learning,Data Analysis,Software Development,Programming,C,ObjectOriented Programming OOP,Computer Science,Deep Learning,Algorithms,Programming Languages,Data Science,R,Artificial Neural Networks,Image Processing,Matlab,OpenCV,Computer Vision,Artificial Intelligence AI,Research,Microsoft SQL Server,Machine Learning Algorithms,TensorFlow,PyTorch,Keras,LaTeX,C,NumPy,Docker,Supervised Learning,Unity,Neuroscience,Computational Neuroscience,Neuroengineering,Lifeguarding,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
375,haqkiem-daim,MySQL,Machine Learning,Ubuntu,Communication,CUDA,Python Programming,NVIDIA cuDNN,After Effects,Computer Vision Image Processing,C Windowsbased Software,Robot Simulation,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
376,iman-dissanayake-6a9878179,Java,JavaScript,HTML,Cascading Style Sheets CSS,Github,Android Development,Android,JavaFX,Android Studio,Database Management System DBMS,React Native,NodeJs,ReactJs,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
377,alexandru-petre-3b23b8125,Java,JavaScript,Python Programming Language,Linux,HTML,Machine Learning,Teamwork,Reactjs,Deep Learning,Python,Natural Language Processing NLP,Computer Vision,TensorFlow,Keras,DevOps,C,OOP,FullStack Development,Neural Networks,Unsupervised Learning,NET Framework,Kubernetes,Docker,Bash,Google Cloud Platform,Jupyter,Supervised Learning,Pytorch,Grafana,RabbitMQ,Prometheusio,Vim,ML DevOps,Windows Presentation Foundation WPF,Helm Software,MLFlow,OpenGL Shading Language GLSL,Minio,Polyaxon,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
378,amit-tomar-132a3519b,Python Programming Language,Machine Learning,Data Analysis,Software Development,Computer Vision,Critical Thinking,Information Technology,Ruby on Rails,Go Programming Language,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
379,mohammad-mesbah,Java,JavaScript,MySQL,Nodejs,Git,Linux,HTML,CSS,C,Python,Algorithms,Matlab,Django,LaTeX,MATLAB,Verilog,Bash,Elasticsearch,Javascript,x Assembly,CC,Verilog HDL,Java Play,SpringBoot Framework,Anaconda Skills,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
380,vigani-ravikkumar-052701182,JavaScript,PHP,MySQL,HTML,Cascading Style Sheets CSS,AngularJS,Nodejs,Web Development,HTML,C Programming Language,Programming,Microsoft Office,ObjectOriented Programming OOP,Firebase,Visual Studio,NET Framework,Web Design,React Native,Banking,Blogger,Trello,Content writing,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
381,sahan-fernando-769670202,Python Programming Language,MySQL,SQL,python,Microsoft Word,Machine Learning,Microsoft Office,Adobe Premiere Pro,ObjectOriented Programming OOP,Microsoft Excel,Microsoft PowerPoint,Deep Learning,Data Structures,Algorithms,Arduino,Artificial Intelligence AI,Machine Learning Algorithms,Engineering,Pandas Software,ScikitLearn,Adobe Lightroom,Microsoft Project,ANSYS,ICEM CFD,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
382,vijendar-gudipelli,Java,Python Programming Language,SQL,Machine Learning,Data Analysis,C Programming Language,C,Microsoft Excel,Deep Learning,Data Mining,Natural Language Processing NLP,Data Visualization,Data Science,Data Analytics,R,Tableau,OpenCV,Analytics,TensorFlow,Convolutional Neural Networks CNN,Recurrent Neural Networks RNN,PLSQL,Long Shortterm Memory LSTM,Unix,Finance,Core Banking,Chemical Engineering,Financial Markets,ISO,Equity Valuation,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
383,anish-sengupta-523020116,C,Microsoft Word,Microsoft Office,Leadership,Public Speaking,Project Management,Microsoft Excel,Customer Service,Python,PowerPoint,Research,Management,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
384,romil-nagar-a9bb55179,Python Programming Language,Microsoft Word,Machine Learning,Data Analysis,Microsoft Office,Microsoft PowerPoint,Data Science,Computer Vision,c,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
385,abhishek-somani-a25a8636,Programming,Python,Image Processing,Matlab,Computer Vision,Engineering,Microcontrollers,Electronics,Computational Linguistics,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
386,sukrit-sangwan-ba453545,Java,C,JavaScript,SQL,HTML,Machine Learning,Programming,Microsoft Office,C,MongoDB,Microsoft Excel,Python,Matlab,Pycharm,Management,Team Management,C,Visual C,Photoshop,Modeling,Natural Language Processing,AutoCAD,Architecture,CAD,SketchUp,Architectural Design,Architectures,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
387,persiyanov,Linux,Machine Learning,Scala,Deep Learning,Python,Algorithms,Statistics,Data Science,ElasticSearch,Apache Spark,Reinforcement Learning,Cython,Dialog Systems,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
388,sayon-mukherjee-67524815a,Java,C,Python Programming Language,MySQL,XML,SQL,HTML,Microsoft Word,Data Analysis,Microsoft Office,C,Microsoft Excel,Microsoft PowerPoint,Predictive Modeling,OpenCV,Microsoft Power BI,Microsoft SQL Server,Predictive Analytics,Data Modeling,Windows,Neural Networks,Convolutional Neural Networks CNN,Recurrent Neural Networks RNN,Medical Imaging,Transfer Learning,Data augmentation,webMethods,webMethods Integration Server,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
389,prikshit-maurya,JavaScript,Python Programming Language,MySQL,HTML,Cascading Style Sheets CSS,Nodejs,SQL,Machine Learning,Microsoft Azure,Computer Science,Reactjs,MongoDB,Deep Learning,Data Science,OpenCV,Computer Vision,Google Cloud Platform GCP,TensorFlow,PyTorch,Keras,Amazon Web Services AWS,ScikitLearn,SQLite,Object Detection,GitHub,Optical Character Recognition OCR,Facial Recognition,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
390,dulitha91,Java,C,JavaScript,PHP,MySQL,SQL,Linux,Programming,CSS,C,Python,Data Structures,Algorithms,Github,NetBeans,C,OOP,Eclipse,Visual Studio,JavaSE,Java Enterprise Edition,Core Java,Perl,JavaFX,Design Patterns,IntelliJ IDEA,UML,UML Tools,Servlets,JSP,Facebook API,OAuth,SQLite,Scribe,Verilog,VHDL,Bash,GNU Make,Qt,Qt Creator,Swimmer,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
391,vladseve7n,C,Microsoft Word,C,Python,Arduino,Matlab,Anaconda,Jupiter Notebook,FPGA,Octave,,,,,,,,,Figma,,,,,,,,STM,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
392,rutuja-jadhav,C,python,Machine Learning,Data Analysis,C Programming Language,Leadership,Public Speaking,C,Project Management,Microsoft PowerPoint,Deep Learning,Python,Algorithms,PowerPoint,Statistical Data Analysis,Computer Vision,Research,Artificial Intelligence,Product Management,Product Development,Product Innovation,Design Thinking,Nonprofit Organizations,women in tech,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
393,patel-dhruv36,Java,JavaScript,Python Programming Language,HTML,XML,Bootstrap,SQL,Web Development,Git,Machine Learning,Data Analysis,Microsoft Azure,C Programming Language,Microsoft Office,Python,Data Science,OpenCV,Microsoft SQL Server,TensorFlow,Keras,Cloud Computing,Amazon Web Services AWS,MATLAB,Web Design,GitHub,Open Source Software,Gitlab,R Programming,Pytthon,Pandas,Numpy,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
394,amitkanderi,C,JavaScript,Python Programming Language,SQL,Git,Linux,Machine Learning,Data Analysis,Problem Solving,C Programming Language,Python,Algorithms,Natural Language Processing NLP,Data Visualization,Logistic Regression,Artificial Neural Networks,Statistical Modeling,Analytics,Exploratory Data Analysis,Predictive Analytics,TensorFlow,Feature Engineering,Neural Networks,NLTK,Convolutional Neural Networks CNN,Unstructured Data,Long Shortterm Memory LSTM,spaCy,AWS Command Line Interface CLI,Random Forest,Text Classification,kmeans clustering,BERT,Kaggle,Self Learning,RASA,spacy,Tortoise SVN,Threejs,AWS CDK,Writing Code,Data Preprocessing,Entity Extraction,nan,nan,nan,nan,nan,nan,nan,nan,
395,theshauryasingh,Python Programming Language,HTML,Web Development,Machine Learning,Data Analysis,Project Management,Customer Service,Python,Data Mining,Statistics,Hadoop,R,Probability,Tableau,Management,Team Management,Apache Spark,Big Data,Amazon Web Services AWS,Django,Photoshop,Web Design,REST APIs,DBMS,Event Management,REST API,Computer Graphics Design,Illustrator,Sanskrit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
396,md-khalid-siddique,Python Programming Language,MySQL,Machine Learning,Data Analysis,Microsoft Excel,Github,Statistics,Data Visualization,Data Science,Probability,Tableau,Presentation Skills,SolidWorks,Communication,Spreadsheets,Database Management System DBMS,Career Management,Office,Pivot Tables,Interview Preparation,Kaggle,Data Entry,Solid Edge,Differential calculas,Regression algorithm,Classification algorithm,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
397,isuru-alagiyawanna-536881121,Java,Python Programming Language,Machine Learning,Data Analysis,Databases,Deep Learning,Natural Language Processing NLP,Image Processing,Microsoft SQL Server,Apache Spark,TensorFlow,PyTorch,Big Data,Database Administration,Amazon Web Services AWS,Database Development,Containerization,NoSQL,Mobile Applications,Amazon S,Reinforcement Learning,Database Design,Robotics,AWS Lambda,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
398,ivantha,Java,C,JavaScript,MySQL,Machine Learning,Leadership,C,Python,Algorithms,Image Processing,Computer Vision,Artificial Intelligence AI,Research,TensorFlow,Reinforcement Learning,Jupyter,Robotics,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
399,azim-mohamed-551536113,Java,JavaScript,Python Programming Language,PHP,MySQL,HTML,Cascading Style Sheets CSS,SQL,Web Development,HTML,Microsoft Word,Data Engineering,Machine Learning,Data Analysis,Software Development,Microsoft Azure,Microsoft Office,java,Teamwork,Leadership,Public Speaking,C,Project Management,Microsoft Excel,Customer Service,Team Leadership,Data Science,PowerPoint,Software Project Management,Management,DevOps,Big Data,Communication,Storytelling,Android Development,Visual Basic,Coaching,Web Design,Social Media,Interpersonal Communication,Agile Project Management,Volunteering,System Administration,Employee Engagement,iOS Development,Open Office,Core ML,IT Automation,Employee Learning Development,Corporate Training,nan,
400,sehan-subasinghage-054417139,Project Management,Project Planning,Telecommunications,Wireless Technologies,Internet Protocol IP,Telecommunications Engineering,Universal Mobile Telecommunications System UMTS,Voice over IP VoIP,G,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
401,chanaka-vilegoda-691ba386,Java,C,Python Programming Language,MySQL,Linux,HTML,Microsoft Word,C Programming Language,Programming,Microsoft Office,C,Microsoft Excel,Arduino,PowerPoint,Matlab,Windows,Verilog,CCNA,HDL Designer,Microcontroller,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,
402,vaibhav-nanoti-794b1b74,Java,C,Linux,Linux Kernel,Machine Learning,Programming,Microsoft Office,C,Python,Matlab,Artificial Intelligence AI,Management,TensorFlow,Embedded Systems,Microcontrollers,Docker,React Native,Raspberry Pi,ARM CortexM,Unix,RealTime Operating Systems RTOS,Microprocessors,Keil,Android SDK,IoT,ARM,MQTT,Device Drivers,Embedded Linux,BLE,ARM Architecture,RTOS,Arduino Programming,Yocto Project,Firmware,BLE,ARHUD,AVR Studio,COAP,UWB,Mynewt OS,FreeRTOS,SV evb,HackerRank Interview,nan,nan,nan,nan,nan,nan,nan,
403,isuru-vindula-362624140,Java,JavaScript,Python Programming Language,PHP,AngularJS,HTML,Data Engineering,Data Analysis,Problem Solving,C Programming Language,Microsoft Office,Teamwork,Leadership,Public Speaking,C,Computer Science,Reactjs,Microsoft Excel,Firebase,Hadoop,Tableau,Presentation Skills,Microsoft Power BI,Oracle SQL Developer,Data Modeling,Amazon Web Services AWS,Apache Kafka,NoSQL,RESTful architecture,Docker,PostgreSQL,Pandas,PLSQL,PhpMyAdmin,Robot Operating System ROS,DAX,Apache NiFi,Interpersonal Skills,Arduino IDE,Cloud Firestore,javascript,Tableau Online,Employee Engagement,Thought Leadership,Gazebos,Punctuation,Learn New Software Quickly,Lifelong Learning,nan,nan,nan,
